serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
1,11,3,37,1,0,0,-1,38,0,0,0,0,3,0
2,5,2,16,1,0,1,-1,17,0,0,0,0.45454545454545453,2,0
3,1,4,8,1,0,0,-1,9,0,0,0,0.2,4,0
4,7,3,29,1,0,0,-1,30,0,0,0,7.0,3,0
5,1,1,2,1,0,0,-1,3,0,0,0,0.14285714285714285,1,0
6,7,2,22,1,0,1,-1,23,1,0,0,7.0,2,0
7,1,2,4,1,0,0,0,5,0,0,0,0.14285714285714285,2,0
8,7,3,29,1,0,0,-1,30,0,0,0,7.0,3,0
9,5,3,17,1,0,0,-1,18,0,0,0,0.7142857142857143,3,0
10,7,2,21,1,0,0,-1,22,0,0,0,1.4,2,0
11,9,4,46,1,0,0,-1,47,0,0,0,1.2857142857142858,4,0
12,4,2,9,1,0,0,-1,10,1,0,0,0.4444444444444444,2,0
13,1,8,15,1,0,0,-1,16,0,0,0,0.25,8,0
14,1,0,0,0,5,0,-1,0,0,0,0,1.0,0,0
15,6,2,19,1,0,0,-1,20,0,0,0,6.0,2,0
16,1,0,0,0,4,0,-1,0,0,0,0,0.16666666666666666,0,0
17,7,2,18,1,0,0,0,19,0,0,0,7.0,2,0
18,3,2,10,1,0,0,-1,11,0,0,0,0.42857142857142855,2,0
19,7,3,28,2,0,1,-1,30,0,0,0,2.3333333333333335,3,0
20,1,3,6,0,0,0,0,6,0,0,0,0.14285714285714285,3,0
21,6,3,22,1,0,1,-1,23,1,0,0,6.0,3,0
22,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
23,2,5,14,1,0,0,-1,15,0,1,0,2.0,5,0
24,5,1,9,1,0,0,-1,10,0,0,0,2.5,1,0
25,2,3,8,1,0,0,0,9,0,0,0,0.4,3,0
26,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0
27,4,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
28,11,3,41,1,0,0,-1,42,0,0,0,2.75,3,0
29,4,3,14,1,0,0,-1,15,0,0,0,0.36363636363636365,3,0
30,10,3,36,1,0,1,-1,37,0,0,0,2.5,3,0
31,8,3,33,1,0,0,-1,34,1,0,0,0.8,3,0
32,8,3,28,1,0,1,-1,29,0,0,0,1.0,3,0
33,19,3,64,1,0,1,-1,65,3,0,0,2.375,3,0
34,21,3,69,1,0,3,-1,70,1,0,0,1.105263157894737,3,0
35,4,3,14,1,0,0,-1,15,0,0,0,0.19047619047619047,3,0
36,9,2,27,1,0,0,-1,28,0,0,0,2.25,2,0
37,4,2,12,1,0,0,-1,13,0,0,0,0.4444444444444444,2,0
38,6,3,19,2,0,0,-1,21,0,0,0,1.5,3,0
39,6,3,20,1,0,1,-1,21,0,0,0,1.0,3,0
40,3,3,14,1,0,0,-1,15,0,0,0,0.5,3,0
41,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
42,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
43,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
44,2,3,8,1,0,0,-1,9,0,0,0,1.0,3,0
45,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
46,3,2,7,1,0,0,-1,8,0,0,0,1.5,2,0
47,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
48,6,3,24,1,0,0,-1,25,0,0,0,6.0,3,0
49,4,2,13,1,0,0,-1,14,1,0,0,0.6666666666666666,2,0
50,2,3,7,2,0,0,-1,9,0,0,0,0.5,3,0
51,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
52,5,2,14,1,0,0,0,15,0,0,0,2.5,2,0
53,1,3,6,1,0,0,-1,7,0,0,0,0.2,3,0
54,1,3,6,1,0,0,-1,7,0,0,0,1.0,3,0
55,3,1,5,2,0,0,0,7,0,0,0,3.0,1,0
56,2,3,9,1,0,0,-1,10,0,0,0,0.6666666666666666,3,0
57,5,2,13,1,0,0,-1,14,0,0,0,2.5,2,0
58,7,2,20,1,0,1,-1,21,0,0,0,1.4,2,0
59,6,2,14,1,0,0,-1,15,0,0,0,0.8571428571428571,2,0
60,4,3,18,1,0,1,1,19,0,0,0,0.6666666666666666,3,0
61,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
62,2,3,8,1,0,0,0,9,0,0,0,2.0,3,0
63,5,2,14,1,0,0,0,15,0,0,0,2.5,2,0
64,6,3,23,1,0,0,-1,24,0,0,0,1.2,3,0
65,5,4,26,1,0,0,-1,27,0,0,0,0.8333333333333334,4,0
66,6,3,21,1,0,0,-1,22,0,0,0,1.2,3,0
67,6,3,24,1,0,1,-1,25,0,0,0,1.0,3,0
68,2,3,10,1,0,0,-1,11,0,0,0,0.3333333333333333,3,0
69,5,3,19,1,0,0,-1,20,0,0,0,2.5,3,0
70,3,2,8,1,0,0,-1,9,0,0,0,0.6,2,0
71,6,2,17,3,0,1,-1,20,0,0,0,2.0,2,0
72,3,2,8,1,0,0,-1,9,0,0,0,0.5,2,0
73,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
74,3,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
75,2,3,10,1,0,0,-1,11,0,0,0,0.6666666666666666,3,0
76,3,2,7,1,0,0,0,8,0,0,0,1.5,2,0
77,6,2,19,1,0,0,-1,20,0,0,0,2.0,2,0
78,1,1,2,0,0,0,1,2,0,0,0,0.16666666666666666,1,0
79,4,3,16,1,0,0,0,17,0,0,0,4.0,3,0
80,3,4,16,1,0,0,-1,17,0,0,0,0.75,4,0
81,4,2,12,1,0,0,1,13,0,0,0,1.3333333333333333,2,0
82,7,3,25,1,0,0,0,26,0,0,0,1.75,3,0
83,28,3,106,1,0,11,0,107,0,0,0,4.0,3,0
84,12,3,40,2,0,0,4,42,0,0,0,0.42857142857142855,3,0
85,5,2,15,1,0,3,-1,16,0,0,0,0.4166666666666667,2,0
86,6,4,31,1,0,0,-1,32,0,0,0,1.2,4,0
87,6,2,17,1,0,0,-1,18,0,0,0,1.0,2,0
88,4,3,18,1,0,0,-1,19,0,0,0,0.6666666666666666,3,0
89,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0
90,10,3,38,1,0,2,-1,39,0,0,0,3.3333333333333335,3,0
91,4,3,13,2,0,0,-1,15,0,0,0,0.4,3,0
92,5,3,22,1,0,0,-1,23,0,0,0,1.25,3,0
93,4,4,19,1,0,0,-1,20,0,0,0,0.8,4,0
94,16,3,57,1,0,8,-1,58,1,0,0,4.0,3,0
95,3,5,20,1,0,0,0,21,0,0,0,0.1875,5,0
96,13,3,43,1,0,9,-1,44,0,0,0,4.333333333333333,3,0
97,5,3,22,1,0,2,0,23,0,0,0,0.38461538461538464,3,0
98,10,3,42,1,0,5,-1,43,1,0,0,2.0,3,0
99,3,3,11,1,0,0,0,12,0,0,0,0.3,3,0
100,6,3,23,1,0,0,-1,24,0,0,0,2.0,3,0
101,1,3,5,1,0,0,0,6,0,0,0,0.16666666666666666,3,0
102,1,4,7,1,0,0,-1,8,0,0,0,1.0,4,0
103,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
104,8,3,31,1,0,1,-1,32,0,0,0,2.0,3,0
105,1,2,3,1,0,0,-1,4,0,0,0,0.125,2,0
106,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
107,4,2,12,2,0,0,-1,14,0,0,0,4.0,2,0
108,7,3,23,1,0,0,-1,24,1,0,0,1.75,3,0
109,2,3,9,1,0,0,-1,10,0,0,0,0.2857142857142857,3,0
110,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
111,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
112,9,2,28,1,0,1,-1,29,0,0,0,3.0,2,0
113,2,2,7,1,0,0,-1,8,0,0,0,0.2222222222222222,2,0
114,5,4,23,1,0,0,-1,24,0,0,0,2.5,4,0
115,5,3,19,1,0,0,-1,20,0,0,0,1.0,3,0
116,2,2,7,1,0,0,-1,8,0,0,0,0.4,2,0
117,5,2,16,1,0,1,-1,17,0,0,0,2.5,2,0
118,4,2,13,1,0,0,-1,14,0,0,0,0.8,2,0
119,4,2,11,1,0,0,-1,12,0,0,0,1.0,2,0
120,3,4,16,1,0,0,-1,17,0,0,0,0.75,4,0
121,10,3,36,1,0,1,-1,37,0,0,0,3.3333333333333335,3,0
122,6,3,21,1,0,0,-1,22,0,0,0,0.6,3,0
123,2,2,5,1,0,0,-1,6,0,0,0,0.3333333333333333,2,0
124,4,3,15,1,0,0,0,16,0,0,0,2.0,3,0
125,3,3,13,1,0,0,-1,14,0,0,0,0.75,3,0
126,9,4,43,1,0,1,-1,44,0,0,0,3.0,4,0
127,6,3,21,1,0,0,-1,22,0,0,0,0.6666666666666666,3,0
128,5,2,16,1,0,0,-1,17,0,0,0,0.8333333333333334,2,0
129,3,3,12,1,0,0,-1,13,0,0,0,0.6,3,0
130,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
131,5,1,10,1,0,0,0,11,0,0,0,5.0,1,0
132,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
133,2,3,9,1,0,0,0,10,0,0,0,2.0,3,0
134,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0
135,5,2,14,1,0,0,0,15,0,0,0,5.0,2,0
136,2,2,6,1,0,0,-1,7,0,0,0,0.4,2,0
137,6,1,11,1,0,0,1,12,1,0,0,3.0,1,0
138,2,4,14,0,0,0,1,14,0,0,0,0.3333333333333333,4,0
139,2,2,5,1,0,0,0,6,0,0,0,1.0,2,0
